Date,ViaNumber,Day,numbMales,ct,sd,y,se,Initials,Notes
Eki.21,9,A,2,1,1,1,0,HNT,
Eki.21,9,A,5,0,0,0,0,HNT,
Eki.21,9,A,2,1,1,1,1,HNT,
Eki.21,9,A,2,1,1,0,0,HNT,
Eki.21,9,A,2,0,0,1,0,HNT,
Eki.21,9,A,1,0,0,0,1,HNT,
Eki.21,9,A,1,0,1,1,1,HNT,
Eki.21,7,A,1,0,0,0,1,HNT,
Eki.21,1,A,2,0,0,0,0,HNT,
Eki.21,7,A,3,0,0,1,0,HNT,
Eki.21,5,A,3,1,1,1,1,HNT,
Eki.21,5,A,2,1,1,1,0,HNT,
Eki.21,5,A,2,1,1,0,0,HNT,
Eki.21,5,A,1,0,0,0,1,HNT,
Eki.21,5,A,1,0,1,1,0,HNT,
Eki.21,5,A,2,0,0,0,0,HNT,
Eki.21,5,A,2,0,0,0,1,HNT,
Eki.21,5,A,1,0,1,0,1,HNT,
Eki.21,2,A,1,0,0,1,0,HNT,
Eki.21,2,A,4,0,0,0,0,HNT,
Eki.21,2,A,2,0,0,1,1,HNT,
Eki.21,2,A,2,1,1,1,0,HNT,
Eki.21,2,A,1,0,1,0,0,HNT,
Eki.21,2,A,1,0,1,0,1,HNT,
Eki.21,2,A,2,1,1,1,1,HNT,
Eki.21,2,A,1,0,0,1,0,HNT,
Eki.21,10,A,1,0,1,1,1,HNT,
Eki.21,10,A,2,0,0,0,0,HNT,
Eki.21,10,A,1,1,1,0,0,HNT,
Eki.21,10,A,2,1,1,1,1,HNT,
Eki.21,10,A,1,0,0,0,1,HNT,
Eki.21,1,A,1,0,1,0,0,HNT,
Eki.21,1,A,6,0,0,0,1,HNT,
Eki.21,1,A,1,1,1,1,1,HNT,
Eki.21,1,A,1,0,0,1,1,HNT,
Eki.21,1,A,1,0,0,0,0,HNT,
Eki.21,15,A,4,0,0,0,0,HNT,
Eki.21,15,A,3,1,1,1,0,HNT,
Eki.21,15,A,3,0,0,0,1,HNT,
Eki.21,15,A,1,1,1,1,1,HNT,
Eki.21,11,A,2,1,1,1,1,HNT,
Eki.21,11,A,3,0,0,0,1,HNT,
Eki.21,11,A,1,0,1,0,0,HNT,
Eki.21,11,A,2,0,0,0,0,HNT,
Eki.21,11,A,2,0,0,1,1,HNT,
Eki.21,11,A,1,0,1,1,1,HNT,
Eki.21,1,A,1,0,0,0,0,HNT,
Eki.21,2,A,2,1,1,1,1,HNT,
Eki.21,2,A,1,0,1,0,1,HNT,
Eki.21,2,A,3,0,0,0,0,HNT,
Eki.21,2,A,2,1,1,1,0,HNT,
Eki.21,5,A,1,0,1,1,1,HNT,
Eki.21,1,A,1,0,0,0,0,HNT,
Eki.21,5,A,1,0,0,0,1,HNT,
Eki.21,6,A,4,0,0,0,1,HNT,
Eki.21,6,A,3,1,1,1,0,HNT,
Eki.21,6,A,1,0,1,0,1,HNT,
Eki.21,6,A,1,0,1,0,0,HNT,
Eki.21,9,A,1,0,0,1,0,HNT,
Eki.21,9,A,1,0,1,1,1,HNT,
Eki.21,9,A,2,0,0,0,0,HNT,
Eki.21,9,A,1,0,0,1,1,HNT,
Eki.21,9,A,1,0,1,0,0,HNT,
Eki.21,9,A,1,1,1,1,0,HNT,
Eki.21,10,A,1,1,1,0,0,HNT,
Eki.21,10,A,1,0,0,0,0,HNT,
Eki.21,12,A,1,0,0,0,0,HNT,
Eki.21,1,A,2,0,0,1,0,HNT,
Eki.21,12,A,3,1,1,1,0,HNT,
Eki.21,13,A,1,1,1,1,1,HNT,
Eki.21,13,A,2,0,1,1,1,HNT,
Eki.21,13,A,1,0,1,1,0,HNT,
Eki.21,13,A,1,0,0,1,1,HNT,
Eki.21,13,A,1,0,0,1,0,HNT,
Eki.21,13,A,1,1,1,1,0,HNT,
Eki.21,13,A,2,0,0,0,0,HNT,
Eki.21,15,A,3,0,0,0,0,HNT,
Eki.21,17,A,4,0,0,0,1,HNT,
Eki.21,17,A,2,0,0,0,0,HNT,
Eki.22,1,A,1,0,0,1,0,HNT,
Eki.22,1,A,1,0,0,1,1,HNT,
Eki.22,2,A,2,0,0,0,0,HNT,
Eki.22,2,A,1,0,0,0,1,HNT,
Eki.22,2,A,1,1,1,1,0,HNT,
Eki.22,5,A,1,0,0,0,1,HNT,
Eki.22,5,A,1,0,0,1,1,HNT,
Eki.22,5,A,1,0,0,0,0,HNT,
Eki.22,6,A,1,0,0,0,0,HNT,
Eki.22,6,A,1,1,1,0,0,HNT,
Eki.22,6,A,1,0,0,1,1,HNT,
Eki.22,6,A,1,1,1,1,0,HNT,
Eki.22,9,A,2,0,0,0,0,HNT,
Eki.22,9,A,1,1,1,1,1,HNT,
Eki.22,10,A,1,0,0,0,1,HNT,
Eki.22,10,A,1,0,0,0,0,HNT,
Eki.22,11,A,2,0,1,1,0,HNT,
Eki.22,11,A,2,1,1,1,0,HNT,
Eki.22,11,A,1,0,0,1,1,HNT,
Eki.22,11,A,1,1,1,1,1,HNT,
Eki.22,12,A,1,1,1,1,0,HNT,
Eki.22,12,A,1,0,1,1,1,HNT,
Eki.22,12,A,4,1,1,1,1,HNT,
Eki.22,12,A,5,0,0,0,0,HNT,
Eki.22,12,A,2,0,0,0,1,HNT,
Eki.22,12,A,2,0,0,1,1,HNT,
Eki.22,13,A,2,0,0,0,1,HNT,
Eki.22,13,A,1,0,0,1,1,HNT,
Eki.22,13,A,3,1,1,1,0,HNT,
Eki.22,13,A,1,1,1,0,0,HNT,
Eki.22,13,A,1,1,1,1,1,HNT,
Eki.22,13,A,4,0,0,0,0,HNT,
Eki.22,13,A,2,0,1,1,1,HNT,
Eki.22,13,A,1,0,0,1,0,HNT,
Eki.22,15,A,4,0,0,0,0,HNT,
Eki.22,15,A,1,0,1,1,1,HNT,
Eki.22,15,A,3,1,1,0,0,HNT,
Eki.22,15,A,1,1,1,1,0,HNT,
Eki.22,15,A,1,0,0,1,0,HNT,
Eki.22,15,A,1,0,0,0,1,HNT,
Eki.23,8,B,1,0,0,0,0,KEW,
Eki.23,8,B,1,0,0,0,0,KEW,
Eki.23,8,B,1,1,1,1,1,KEW,
Eki.23,9,B,1,1,1,0,0,KEW,
Eki.23,1,B,1,1,0,1,0,KEW,
Eki.23,1,B,1,1,1,1,0,KEW,
Eki.23,1,B,1,1,1,1,1,KEW,
Eki.23,1,B,1,1,1,1,0,KEW,
Eki.23,1,B,1,0,1,1,1,KEW,
Eki.23,1,B,1,1,0,1,1,KEW,
Eki.23,1,B,1,1,1,0,1,KEW,
Eki.23,1,B,1,0,0,0,0,KEW,
Eki.23,2,B,1,0,0,0,0,KEW,
Eki.23,2,B,1,0,0,0,1,KEW,
Eki.23,2,B,1,1,1,0,0,KEW,
Eki.23,2,B,1,0,0,1,1,KEW,
Eki.23,2,B,1,0,0,0,0,KEW,
Eki.23,5,B,1,1,1,1,1,KEW,
Eki.23,5,B,1,0,0,0,1,KEW,
Eki.23,5,B,1,0,0,0,0,KEW,
Eki.23,5,B,1,1,1,1,1,KEW,
Eki.23,6,B,1,1,1,1,1,KEW,
Eki.23,6,B,1,0,1,1,1,KEW,
Eki.23,6,B,1,0,0,1,1,KEW,
Eki.23,6,B,1,0,1,1,0,KEW,
Eki.23,6,B,1,1,0,0,0,KEW,
Eki.23,6,B,1,1,1,0,0,KEW,
Eki.23,6,B,1,0,1,1,1,KEW,
Eki.23,6,B,1,0,0,0,1,KEW,
Eki.23,7,B,1,1,0,1,1,KEW,
Eki.23,7,B,1,1,1,1,1,KEW,
Eki.23,7,B,1,0,1,1,1,KEW,
Eki.23,7,B,1,0,0,0,0,KEW,
Eki.23,7,B,1,0,0,0,0,KEW,
Eki.23,7,B,1,0,0,0,0,KEW,
Eki.23,7,B,1,1,1,1,1,KEW,
Eki.23,34,A,2,0,0,0,0,HNT,
Eki.23,34,A,1,1,1,0,1,HNT,
Eki.23,34,A,1,0,0,1,0,HNT,
Eki.23,34,A,1,1,1,1,1,HNT,
Eki.23,35,A,1,0,0,0,0,HNT,
Eki.23,35,A,1,1,1,1,1,HNT,
Eki.23,6,A,2,1,1,0,0,HNT,
Eki.23,6,A,4,0,0,0,0,HNT,
Eki.23,6,A,5,0,0,0,1,HNT,
Eki.23,6,A,2,0,0,1,0,HNT,
Eki.23,6,A,3,0,0,1,1,HNT,
Eki.23,6,A,4,1,1,1,1,HNT,
Eki.23,6,A,3,1,1,1,0,HNT,
Eki.23,8,A,2,0,0,0,0,HNT,
Eki.23,8,A,1,0,0,0,1,HNT,
Eki.23,8,A,3,1,1,0,1,HNT,
Eki.23,8,A,1,1,1,0,0,HNT,
Eki.23,8,A,2,0,0,1,0,HNT,
Eki.23,8,A,1,1,1,1,0,HNT,
Eki.23,8,A,1,1,1,1,1,HNT,
Eki.23,25,A,1,1,1,0,1,HNT,
Eki.23,32,A,1,1,1,1,0,HNT,
Eki.23,24,A,2,0,0,0,1,HNT,
Eki.23,24,A,1,0,0,0,0,HNT,
Eki.23,24,A,1,1,1,0,0,HNT,
Eki.23,24,A,2,1,1,1,0,HNT,
Eki.23,24,A,1,1,1,1,1,HNT,
Eki.23,30,A,1,0,0,0,0,HNT,
Eki.23,30,A,1,1,1,0,1,HNT,
Eki.23,30,A,1,1,1,1,1,HNT,
Eki.23,37,A,1,1,1,1,0,HNT,
Eki.23,37,A,1,1,1,1,1,HNT,
Eki.23,37,A,1,0,0,1,0,HNT,
Eki.23,37,A,2,0,0,0,0,HNT,
Eki.23,23,A,1,0,0,0,1,HNT,
Eki.23,23,A,4,0,0,0,0,HNT,
Eki.23,23,A,1,0,0,0,1,HNT,
Eki.23,23,A,1,1,1,1,0,HNT,
Eki.23,23,A,3,1,1,1,1,HNT,
Eki.23,59,A,2,1,1,0,1,HNT,
Eki.23,59,A,1,0,0,0,1,HNT,
Eki.23,59,A,1,0,0,0,0,HNT,
Eki.23,58,A,2,1,1,0,0,HNT,
Eki.23,58,A,2,0,0,0,0,HNT,
Eki.23,58,A,1,1,1,1,0,HNT,
Eki.23,29,A,1,1,1,1,1,HNT,
Eki.23,29,A,1,0,0,1,0,HNT,
Eki.23,29,A,1,0,0,1,1,HNT,
Eki.23,29,A,2,1,1,0,0,HNT,
Eki.23,29,A,1,1,1,0,1,HNT,
Eki.23,29,A,4,0,0,0,0,HNT,
Eki.23,29,A,3,0,0,0,1,HNT,
Eki.23,17,A,2,0,0,0,0,HNT,
Eki.23,17,A,1,0,0,0,1,HNT,
Eki.23,17,A,2,1,1,1,0,HNT,
Eki.23,17,A,3,1,1,1,1,HNT,
Eki.23,26,A,1,0,0,0,0,HNT,
Eki.23,26,A,2,0,0,0,1,HNT,
Eki.23,26,A,1,1,1,0,0,HNT,
Eki.23,31,A,2,0,0,0,1,HNT,
Eki.23,31,A,1,0,0,0,0,HNT,
Eki.23,31,A,1,1,1,0,1,HNT,
Eki.23,31,A,2,0,0,1,1,HNT,
Eki.23,31,A,1,0,0,1,0,HNT,
Eki.23,20,A,1,1,1,1,0,ABK,
Eki.23,20,A,1,1,1,1,0,ABK,
Eki.23,21,A,1,1,1,0,1,ABK,
Eki.23,21,A,1,1,1,0,1,ABK,
Eki.23,21,A,1,0,0,0,1,ABK,
Eki.23,21,A,1,0,0,0,1,ABK,
Eki.23,21,A,1,0,0,0,1,ABK,
Eki.23,21,A,1,0,0,0,0,ABK,
Eki.23,21,A,1,1,1,0,0,ABK,
Eki.23,21,A,1,0,0,1,1,ABK,
Eki.23,21,A,1,0,0,1,1,ABK,
Eki.23,21,A,1,0,0,1,1,ABK,
Eki.23,21,A,1,1,1,1,0,ABK,
Eki.23,22,A,1,0,0,0,0,ABK,
Eki.23,22,A,1,0,0,0,0,ABK,
Eki.23,22,A,1,0,0,0,0,ABK,
Eki.23,22,A,1,0,0,0,1,ABK,
Eki.23,22,A,1,0,0,0,1,ABK,
Eki.23,22,A,1,1,1,0,1,ABK,
Eki.23,22,A,1,1,1,0,0,ABK,
Eki.23,22,A,1,0,0,0,0,ABK,
Eki.23,22,A,1,1,1,0,1,ABK,
Eki.23,22,A,1,0,0,1,0,ABK,
Eki.23,22,A,1,0,0,1,0,ABK,
Eki.23,22,A,1,1,1,1,0,ABK,
Eki.23,22,A,1,1,1,1,0,ABK,
Eki.23,22,A,1,1,1,1,0,ABK,
Eki.23,22,A,1,1,1,1,1,ABK,
Eki.23,22,A,1,1,1,1,1,ABK,
Eki.23,16,A,1,0,0,0,0,ABK,
Eki.23,16,A,1,0,0,0,0,ABK,
Eki.23,16,A,1,0,0,0,0,ABK,
Eki.23,16,A,1,0,0,0,1,ABK,
Eki.23,16,A,1,1,1,0,1,ABK,
Eki.23,16,A,1,1,1,0,1,ABK,
Eki.23,16,A,1,0,0,1,0,ABK,
Eki.23,16,A,1,0,0,1,0,ABK,
Eki.23,16,A,1,0,0,1,1,ABK,
Eki.23,16,A,1,0,0,1,1,ABK,
Eki.23,16,A,1,1,1,1,1,ABK,
Eki.23,16,A,1,1,1,1,1,ABK,
Eki.23,16,A,1,1,1,1,1,ABK,
Eki.23,18,A,1,0,0,0,1,ABK,
Eki.23,18,A,1,0,0,0,1,ABK,
Eki.23,18,A,1,1,1,1,1,ABK,
Eki.23,18,A,1,1,1,1,0,ABK,
Eki.23,18,A,1,1,1,1,0,ABK,
Eki.23,18,A,1,0,0,1,0,ABK,
Eki.23,19,A,1,1,1,1,1,ABK,
Eki.23,19,A,1,0,0,1,1,ABK,
Eki.23,19,A,1,0,0,0,0,ABK,
Eki.23,19,A,1,0,0,1,0,ABK,
Eki.23,19,A,1,0,0,1,0,ABK,
Eki.23,19,A,1,0,0,1,0,ABK,
Eki.23,19,A,1,0,0,1,0,ABK,
Eki.23,19,A,1,1,1,1,0,ABK,
Eki.23,19,A,1,1,1,1,0,ABK,
Eki.23,19,A,1,1,1,1,0,ABK,
Eki.23,20,A,1,0,0,0,0,ABK,
Eki.23,20,A,1,0,0,0,0,ABK,
Eki.23,20,A,1,0,0,0,0,ABK,
Eki.23,20,A,1,0,0,0,0,ABK,
Eki.23,20,A,1,0,0,0,1,ABK,
Eki.23,20,A,1,1,1,0,0,ABK,
Eki.23,20,A,1,1,1,1,0,ABK,
Eki.23,12,A,1,0,0,0,0,ABK,
Eki.23,12,A,1,0,0,0,0,ABK,
Eki.23,12,A,1,1,1,0,0,ABK,
Eki.23,12,A,1,1,1,0,0,ABK,
Eki.23,12,A,1,0,0,0,1,ABK,
Eki.23,12,A,1,1,1,0,1,ABK,
Eki.23,12,A,1,0,0,1,0,ABK,
Eki.23,12,A,1,0,0,1,0,ABK,
Eki.23,12,A,1,1,1,1,1,ABK,
Eki.23,12,A,1,1,1,1,1,ABK,
Eki.23,13,A,1,0,0,0,1,ABK,
Eki.23,13,A,1,0,0,0,1,ABK,
Eki.23,13,A,1,1,1,0,0,ABK,
Eki.23,13,A,1,1,1,0,0,ABK,
Eki.23,13,A,1,0,0,0,1,ABK,
Eki.23,13,A,1,0,0,0,1,ABK,
Eki.23,13,A,1,1,1,0,1,ABK,
Eki.23,13,A,1,1,1,0,0,ABK,
Eki.23,13,A,1,1,1,0,0,ABK,
Eki.23,13,A,1,1,1,1,0,ABK,
Eki.23,13,A,1,1,1,1,0,ABK,
Eki.23,15,A,1,0,0,0,1,ABK,
Eki.23,15,A,1,1,1,0,0,ABK,
Eki.23,15,A,1,0,0,0,0,ABK,
Eki.23,15,A,1,0,0,0,0,ABK,
Eki.23,15,A,1,0,0,0,0,ABK,
Eki.23,15,A,1,0,0,0,0,ABK,
Eki.23,15,A,1,0,0,0,0,ABK,
Eki.23,15,A,1,0,0,1,0,ABK,
Eki.23,15,A,1,0,0,1,0,ABK,
Eki.23,15,A,1,1,1,1,0,ABK,
Eki.23,15,A,1,1,1,1,0,ABK,
Eki.23,15,A,1,0,0,1,1,ABK,
Eki.23,15,A,1,0,0,1,1,ABK,
Eki.23,10,A,1,0,0,1,1,ABK,
Eki.23,10,A,1,0,0,1,1,ABK,
Eki.23,9,A,1,1,1,0,0,ABK,
Eki.23,9,A,1,0,0,0,0,ABK,
Eki.23,9,A,1,0,0,0,0,ABK,
Eki.23,9,A,1,0,0,0,0,ABK,
Eki.23,9,A,1,0,0,0,1,ABK,
Eki.23,9,A,1,0,0,0,1,ABK,
Eki.23,9,A,1,0,0,0,1,ABK,
Eki.23,9,A,1,1,1,1,0,ABK,
Eki.23,9,A,1,1,1,1,1,ABK,
Eki.23,9,A,1,0,0,1,0,ABK,
Eki.23,9,A,1,0,0,1,0,ABK,
Eki.23,9,A,1,0,0,1,1,ABK,
Eki.23,9,A,1,0,0,1,1,ABK,
Eki.23,9,A,1,0,0,1,1,ABK,
Eki.23,7,A,1,0,0,0,1,ABK,
Eki.23,7,A,1,0,0,0,1,ABK,
Eki.23,7,A,1,0,0,0,1,ABK,
Eki.23,7,A,1,0,0,0,1,ABK,
Eki.23,7,A,1,0,0,0,1,ABK,
Eki.23,7,A,1,0,0,0,1,ABK,
Eki.23,7,A,1,0,0,0,0,ABK,
Eki.23,7,A,1,0,0,0,0,ABK,
Eki.23,7,A,1,0,0,0,0,ABK,
Eki.23,7,A,1,0,0,0,1,ABK,
Eki.23,7,A,1,1,1,0,0,ABK,
Eki.23,7,A,1,0,0,0,1,ABK,
Eki.23,7,A,1,1,1,0,1,ABK,
Eki.23,7,A,1,0,0,1,0,ABK,
Eki.23,7,A,1,0,0,1,0,ABK,
Eki.23,7,A,1,0,0,1,0,ABK,
Eki.23,7,A,1,0,0,1,1,ABK,
Eki.23,7,A,1,0,0,1,1,ABK,
Eki.23,5,A,1,0,0,0,0,ABK,
Eki.23,5,A,1,0,0,0,0,ABK,
Eki.23,5,A,1,0,0,0,1,ABK,
Eki.23,5,A,1,1,1,0,1,ABK,
Eki.23,5,A,1,0,0,1,0,ABK,
Eki.23,5,A,1,0,0,1,0,ABK,
Eki.23,5,A,1,1,1,1,1,ABK,
Eki.23,5,A,1,1,1,1,0,ABK,
Eki.23,1,A,1,0,0,0,0,ABK,
Eki.23,1,A,1,0,0,0,1,ABK,
Eki.23,1,A,1,1,1,0,1,ABK,
Eki.23,1,A,1,1,1,0,1,ABK,
Eki.23,1,A,1,1,1,1,1,ABK,
Eki.23,2,A,1,0,0,0,0,ABK,
Eki.23,2,A,1,0,0,0,0,ABK,
Eki.23,2,A,1,0,0,0,1,ABK,
Eki.23,2,A,1,0,0,0,1,ABK,
Eki.23,2,A,1,1,1,0,0,ABK,
Eki.23,2,A,1,1,1,1,1,ABK,
Eki.23,2,A,1,1,1,1,1,ABK,
Eki.23,2,A,1,1,1,1,1,ABK,
Eki.23,2,A,1,1,1,1,1,ABK,
Eki.23,2,A,1,1,1,1,1,ABK,
Eki.23,2,A,1,1,1,0,0,ABK,
Eki.23,2,A,1,1,1,1,0,ABK,
Eki.23,2,A,1,1,1,1,0,ABK,
Eki.23,10,A,1,0,0,0,0,ABK,
Eki.23,10,A,1,0,0,0,0,ABK,
Eki.23,10,A,1,0,0,0,0,ABK,
Eki.23,10,A,1,0,0,0,1,ABK,
Eki.23,10,A,1,0,0,0,1,ABK,
Eki.23,10,A,1,0,0,0,1,ABK,
Eki.23,10,A,1,1,1,1,1,ABK,
Eki.23,10,A,1,0,0,1,0,ABK,
Eki.23,10,A,1,0,0,1,0,ABK,
Eki.23,10,A,1,0,0,1,0,ABK,
Eki.24,25,A,3,1,1,0,1,HNT,
Eki.24,25,A,2,0,0,0,0,HNT,
Eki.24,25,A,3,0,0,0,1,HNT,
Eki.24,25,A,4,1,1,1,1,HNT,
Eki.24,25,A,2,1,1,1,0,HNT,
Eki.24,25,A,2,0,0,1,0,HNT,
Eki.24,25,A,3,0,0,1,1,HNT,
Eki.24,23,A,2,0,0,0,0,HNT,
Eki.24,23,A,2,0,0,0,1,HNT,
Eki.24,23,A,1,1,1,0,1,HNT,
Eki.24,23,A,1,1,1,1,0,HNT,
Eki.24,23,A,5,1,1,1,1,HNT,
Eki.24,19,A,5,0,0,0,0,HNT,
Eki.24,19,A,2,0,0,0,1,HNT,
Eki.24,19,A,2,1,1,0,0,HNT,
Eki.24,19,A,1,1,1,0,1,HNT,
Eki.24,24,A,4,0,0,0,0,HNT,
Eki.24,24,A,5,1,1,0,0,HNT,
Eki.24,24,A,2,1,1,0,1,HNT,
Eki.24,24,A,4,1,1,1,0,HNT,
Eki.24,24,A,2,1,1,1,1,HNT,
Eki.24,24,A,3,0,0,1,1,HNT,
Eki.24,24,A,4,0,0,1,0,HNT,
Eki.24,22,A,1,0,0,1,0,HNT,
Eki.24,22,A,1,1,1,1,1,HNT,
Eki.24,22,A,1,0,0,0,0,HNT,
Eki.24,22,A,1,0,0,0,1,HNT,
Eki.24,22,A,1,1,1,0,1,HNT,
Eki.24,22,A,1,1,1,0,0,HNT,
Eki.24,26,A,3,1,1,1,1,HNT,
Eki.24,26,A,1,1,1,1,0,HNT,
Eki.24,26,A,1,0,0,0,0,HNT,
Eki.24,26,A,1,0,0,1,0,HNT,
Eki.24,26,A,3,1,1,0,0,HNT,
Eki.24,26,A,4,1,1,0,1,HNT,
Eki.24,26,A,4,0,0,0,0,HNT,
Eki.24,26,A,2,0,0,0,1,HNT,
Eki.24,21,A,2,1,1,0,0,HNT,
Eki.24,21,A,5,0,0,0,0,HNT,
Eki.24,21,A,5,0,0,0,1,HNT,
Eki.24,21,A,3,0,0,1,1,HNT,
Eki.24,21,A,2,0,0,1,0,HNT,
Eki.24,21,A,7,1,1,1,1,HNT,
Eki.24,21,A,2,1,1,1,0,HNT,
Eki.24,20,A,6,1,1,1,1,HNT,
Eki.24,20,A,2,1,1,1,0,HNT,
Eki.24,20,A,1,0,0,1,1,HNT,
Eki.24,20,A,1,0,0,1,0,HNT,
Eki.24,20,A,5,0,0,0,1,HNT,
Eki.24,20,A,9,0,0,0,0,HNT,
Eki.24,20,A,5,1,1,0,1,HNT,
Eki.24,20,A,1,1,1,0,0,HNT,
Eki.24,19,A,4,0,0,1,1,HNT,
Eki.24,19,A,5,0,0,1,0,HNT,
Eki.24,19,A,1,1,1,1,1,HNT,
Eki.24,19,A,1,1,1,1,0,HNT,
Eki.24,18,A,1,0,0,1,1,HNT,
Eki.24,18,A,3,1,1,1,1,HNT,
Eki.24,18,A,2,1,1,1,0,HNT,
Eki.24,18,A,4,1,1,0,1,HNT,
Eki.24,18,A,5,1,1,0,0,HNT,
Eki.24,18,A,1,0,0,0,1,HNT,
Eki.24,18,A,5,0,0,0,0,HNT,
Eki.24,30,A,2,1,1,1,1,ABK,
Eki.24,30,A,3,1,1,1,0,ABK,
Eki.24,38,A,2,0,0,0,0,ABK,
Eki.24,38,A,2,1,1,0,0,ABK,
Eki.24,38,A,2,0,0,0,1,ABK,
Eki.24,38,A,1,1,1,0,1,ABK,
Eki.24,38,A,2,1,1,1,1,ABK,
Eki.24,38,A,2,0,0,1,1,ABK,
Eki.24,38,A,4,0,0,1,0,ABK,
Eki.24,38,A,3,1,1,1,0,ABK,
Eki.24,45,A,1,1,1,0,0,ABK,
Eki.24,45,A,2,0,0,0,0,ABK,
Eki.24,45,A,2,1,1,0,1,ABK,
Eki.24,45,A,3,0,0,0,1,ABK,
Eki.24,45,A,1,1,1,1,1,ABK,
Eki.24,45,A,2,0,0,1,1,ABK,
Eki.24,45,A,1,0,0,1,0,ABK,
Eki.24,44,A,6,0,0,0,0,ABK,
Eki.24,44,A,1,0,0,0,1,ABK,
Eki.24,44,A,2,1,1,1,1,ABK,
Eki.24,44,A,5,0,0,1,0,ABK,
Eki.24,37,A,3,0,0,0,0,ABK,
Eki.24,37,A,6,0,0,0,1,ABK,
Eki.24,37,A,2,1,1,0,0,ABK,
Eki.24,37,A,2,1,1,1,1,ABK,
Eki.24,37,A,4,0,0,1,1,ABK,
Eki.24,37,A,5,1,1,1,0,ABK,
Eki.24,37,A,4,0,0,1,0,ABK,
Eki.24,41,A,1,0,0,0,1,ABK,
Eki.24,41,A,1,1,1,1,1,ABK,
Eki.24,41,A,2,1,1,1,0,ABK,
Eki.24,36,A,1,0,0,1,1,ABK,
Eki.24,36,A,1,1,1,1,0,ABK,
Eki.24,34,A,3,0,0,0,0,ABK,
Eki.24,34,A,1,1,1,0,0,ABK,
Eki.24,34,A,1,1,1,0,1,ABK,
Eki.24,34,A,4,0,0,1,1,ABK,
Eki.24,34,A,4,1,1,1,1,ABK,
Eki.24,30,A,2,0,0,0,1,ABK,
Eki.24,30,A,2,0,0,0,0,ABK,
Eki.24,30,A,2,1,1,0,0,ABK,
Eki.24,30,A,2,0,0,1,0,ABK,
Eki.24,35,A,1,0,0,0,0,ABK,
Eki.24,35,A,1,0,0,0,0,ABK,
Eki.24,35,A,1,0,0,0,0,ABK,
Eki.24,35,A,1,0,0,0,0,ABK,
Eki.24,35,A,1,0,0,0,0,ABK,
Eki.24,35,A,1,0,0,0,1,ABK,
Eki.24,35,A,1,0,0,0,0,ABK,
Eki.24,35,A,1,0,0,0,0,ABK,
Eki.24,35,A,1,0,0,0,0,ABK,
Eki.24,35,A,1,0,0,0,0,ABK,
Eki.24,35,A,1,0,0,0,1,ABK,
Eki.24,35,A,1,0,0,0,1,ABK,
Eki.24,35,A,1,0,0,0,1,ABK,
Eki.24,35,A,1,0,0,0,1,ABK,
Eki.24,35,A,1,0,0,0,1,ABK,
Eki.24,35,A,1,0,0,0,1,ABK,
Eki.24,35,A,6,0,0,1,0,ABK,
